x,y,z
15.184967956,51.925000000,60.515769133
15.181383214,51.992000000,60.494639808
15.177781855,52.059000000,60.473478653
15.174163949,52.126000000,60.452286684
15.170529568,52.193000000,60.431064915
15.166878784,52.260000000,60.409814361
15.163211668,52.327000000,60.388536038
15.159528290,52.394000000,60.367230960
15.155828724,52.461000000,60.345900144
15.152113039,52.528000000,60.324544603
15.148381307,52.595000000,60.303165353
15.144633599,52.662000000,60.281763409
15.140869987,52.729000000,60.260339786
15.137090543,52.796000000,60.238895500
15.133295336,52.863000000,60.217431565
15.129484440,52.930000000,60.195948997
15.125657925,52.997000000,60.174448810
15.121815862,53.064000000,60.152932020
15.117958322,53.131000000,60.131399642
15.114085378,53.198000000,60.109852690
15.110197100,53.265000000,60.088292181
15.106293560,53.332000000,60.066719128
15.102374829,53.399000000,60.045134548
15.098440978,53.466000000,60.023539455
15.094492079,53.533000000,60.001934865
15.090528203,53.600000000,59.980321792
15.086549421,53.667000000,59.958701252
15.082555805,53.734000000,59.937074259
15.078547426,53.801000000,59.915441829
15.074524356,53.868000000,59.893804978
15.070486665,53.935000000,59.872164719
15.066434425,54.002000000,59.850522068
15.062367707,54.069000000,59.828878041
15.058286583,54.136000000,59.807233652
15.054191124,54.203000000,59.785589916
15.050081401,54.270000000,59.763947849
15.045957486,54.337000000,59.742308465
15.041819450,54.404000000,59.720672781
15.037667364,54.471000000,59.699041810
15.033501299,54.538000000,59.677416568
15.029321328,54.605000000,59.655798070
15.025127521,54.672000000,59.634187331
15.020919949,54.739000000,59.612585367
15.016698684,54.806000000,59.590993192
15.012463798,54.873000000,59.569411821
15.008215361,54.940000000,59.547842270
15.003953445,55.007000000,59.526285554
14.999678121,55.074000000,59.504742687
14.995389461,55.141000000,59.483214685
14.991087536,55.208000000,59.461702564
14.986772417,55.275000000,59.440207337
14.982444175,55.342000000,59.418730020
14.978102882,55.409000000,59.397271629
14.973748610,55.476000000,59.375833178
14.969381429,55.543000000,59.354415683
14.965001411,55.610000000,59.333020158
14.960608627,55.677000000,59.311647619
14.956203148,55.744000000,59.290299081
14.951785046,55.811000000,59.268975558
14.947354393,55.878000000,59.247678067
14.942911259,55.945000000,59.226407622
14.938455715,56.012000000,59.205165238
14.933987834,56.079000000,59.183951930
14.929507687,56.146000000,59.162768714
14.925015344,56.213000000,59.141616604
14.920510877,56.280000000,59.120496616
14.915994358,56.347000000,59.099409764
14.911465857,56.414000000,59.078357064
14.906925447,56.481000000,59.057339532
14.902373198,56.548000000,59.036358181
14.897809182,56.615000000,59.015414027
14.893233470,56.682000000,58.994508086
14.888646133,56.749000000,58.973641372
14.884047243,56.816000000,58.952814900
14.879436871,56.883000000,58.932029686
14.874815088,56.950000000,58.911286745
14.870181967,57.017000000,58.890587091
14.865537577,57.084000000,58.869931740
14.860881990,57.151000000,58.849321708
14.856215279,57.218000000,58.828758008
14.851537513,57.285000000,58.808241656
14.846848765,57.352000000,58.787773668
14.842149105,57.419000000,58.767355058
14.837438606,57.486000000,58.746986841
14.832717337,57.553000000,58.726670033
14.827985372,57.620000000,58.706405649
14.823242780,57.687000000,58.686194703
14.818489634,57.754000000,58.666038211
14.813726004,57.821000000,58.645937189
14.808951962,57.888000000,58.625892650
14.804167580,57.955000000,58.605905611
14.799372928,58.022000000,58.585977085
14.794568079,58.089000000,58.566108090
14.789753102,58.156000000,58.546299638
14.784928070,58.223000000,58.526552747
14.780093054,58.290000000,58.506868430
14.775248126,58.357000000,58.487247702
14.770393356,58.424000000,58.467691580
14.765528816,58.491000000,58.448201078
14.760654577,58.558000000,58.428777210
14.755770710,58.625000000,58.409420993
14.750877288,58.692000000,58.390133442
14.745974381,58.759000000,58.370915570
14.741062060,58.826000000,58.351768395
14.736140398,58.893000000,58.332692929
14.731209464,58.960000000,58.313690190
14.726269330,59.027000000,58.294760989
14.721320058,59.094000000,58.275905331
14.716361712,59.161000000,58.257123017
14.711394354,59.228000000,58.238413849
14.706418045,59.295000000,58.219777630
14.701432849,59.362000000,58.201214160
14.696438828,59.429000000,58.182723242
14.691436045,59.496000000,58.164304677
14.686424561,59.563000000,58.145958267
14.681404439,59.630000000,58.127683814
14.676375741,59.697000000,58.109481120
14.671338531,59.764000000,58.091349986
14.666292869,59.831000000,58.073290215
14.661238820,59.898000000,58.055301608
14.656176444,59.965000000,58.037383967
14.651105805,60.032000000,58.019537094
14.646026964,60.099000000,58.001760790
14.640939985,60.166000000,57.984054857
14.635844929,60.233000000,57.966419097
14.630741859,60.300000000,57.948853313
14.625630838,60.367000000,57.931357305
14.620511927,60.434000000,57.913930875
14.615385190,60.501000000,57.896573826
14.610250688,60.568000000,57.879285958
14.605108484,60.635000000,57.862067075
14.599958640,60.702000000,57.844916977
14.594801219,60.769000000,57.827835467
14.589636284,60.836000000,57.810822346
14.584463895,60.903000000,57.793877415
14.579284117,60.970000000,57.777000478
14.574097011,61.037000000,57.760191335
14.568902639,61.104000000,57.743449789
14.563701065,61.171000000,57.726775641
14.558492350,61.238000000,57.710168692
14.553276557,61.305000000,57.693628746
14.548053748,61.372000000,57.677155603
14.542823985,61.439000000,57.660749066
14.537587332,61.506000000,57.644408935
14.532343850,61.573000000,57.628135014
14.527093602,61.640000000,57.611927103
14.521836650,61.707000000,57.595785005
14.516573057,61.774000000,57.579708521
14.511302885,61.841000000,57.563697453
14.506026196,61.908000000,57.547751603
14.500743053,61.975000000,57.531870772
14.495453518,62.042000000,57.516054764
14.490157653,62.109000000,57.500303378
14.484855522,62.176000000,57.484616418
14.479547186,62.243000000,57.468993684
14.474232707,62.310000000,57.453434979
14.468912149,62.377000000,57.437940105
14.463585573,62.444000000,57.422508862
14.458253042,62.511000000,57.407141054
14.452914618,62.578000000,57.391836482
14.447570364,62.645000000,57.376594947
14.442220342,62.712000000,57.361416251
14.436864615,62.779000000,57.346300197
14.431503244,62.846000000,57.331246586
14.426136292,62.913000000,57.316255219
14.420763823,62.980000000,57.301325899
14.415385897,63.047000000,57.286458428
14.410002577,63.114000000,57.271652606
14.404613927,63.181000000,57.256908237
14.399220007,63.248000000,57.242225121
14.393820881,63.315000000,57.227603061
14.388416612,63.382000000,57.213041858
14.383007260,63.449000000,57.198541315
14.377592889,63.516000000,57.184101232
14.372173562,63.583000000,57.169721412
14.366749340,63.650000000,57.155401656
14.361320286,63.717000000,57.141141767
14.355886462,63.784000000,57.126941545
14.350447931,63.851000000,57.112800794
14.345004755,63.918000000,57.098719314
14.339556996,63.985000000,57.084696908
14.334104718,64.052000000,57.070733377
14.328647981,64.119000000,57.056828523
14.323186850,64.186000000,57.042982148
14.317721385,64.253000000,57.029194053
14.312251650,64.320000000,57.015464041
14.306777707,64.387000000,57.001791913
14.301299618,64.454000000,56.988177472
14.295817445,64.521000000,56.974620518
14.290331252,64.588000000,56.961120853
14.284841100,64.655000000,56.947678280
14.279347052,64.722000000,56.934292600
14.273849170,64.789000000,56.920963615
14.268347516,64.856000000,56.907691127
14.262842154,64.923000000,56.894474937
14.257333144,64.990000000,56.881314848
14.251820551,65.057000000,56.868210661
14.246304436,65.124000000,56.855162177
14.240784861,65.191000000,56.842169200
14.235261890,65.258000000,56.829231530
14.229735583,65.325000000,56.816348969
14.224206004,65.392000000,56.803521320
14.218673216,65.459000000,56.790748383
14.213137280,65.526000000,56.778029961
14.207598258,65.593000000,56.765365855
14.202056214,65.660000000,56.752755868
14.196511210,65.727000000,56.740199801
14.190963308,65.794000000,56.727697455
14.185412570,65.861000000,56.715248633
14.179859059,65.928000000,56.702853137
14.174302838,65.995000000,56.690510768
14.168743967,66.062000000,56.678221328
14.163182511,66.129000000,56.665984619
14.157618532,66.196000000,56.653800442
14.152052091,66.263000000,56.641668600
14.146483251,66.330000000,56.629588894
14.140912075,66.397000000,56.617561126
14.135338625,66.464000000,56.605585097
14.129762963,66.531000000,56.593660611
14.124185152,66.598000000,56.581787467
14.118605254,66.665000000,56.569965469
14.113023332,66.732000000,56.558194418
14.107439448,66.799000000,56.546474115
14.101853663,66.866000000,56.534804363
14.096266042,66.933000000,56.523184963
14.090676646,67.000000000,56.511615718
14.085085537,67.067000000,56.500096428
14.079492778,67.134000000,56.488626896
14.073898431,67.201000000,56.477206924
14.068302559,67.268000000,56.465836312
14.062705225,67.335000000,56.454514864
14.057106489,67.402000000,56.443242381
14.051506415,67.469000000,56.432018665
14.045905066,67.536000000,56.420843516
14.040302503,67.603000000,56.409716738
14.034698790,67.670000000,56.398638133
14.029093987,67.737000000,56.387607501
14.023488159,67.804000000,56.376624644
14.017881366,67.871000000,56.365689365
14.012273672,67.938000000,56.354801465
14.006665140,68.005000000,56.343960747
14.001055830,68.072000000,56.333167011
13.995445806,68.139000000,56.322420059
13.989835131,68.206000000,56.311719694
13.984223866,68.273000000,56.301065717
13.978612074,68.340000000,56.290457930
13.972999817,68.407000000,56.279896135
13.967387158,68.474000000,56.269380134
13.961774159,68.541000000,56.258909727
13.956160882,68.608000000,56.248484718
13.950547391,68.675000000,56.238104908
13.944933746,68.742000000,56.227770098
13.939320012,68.809000000,56.217480091
13.933706249,68.876000000,56.207234689
13.928092521,68.943000000,56.197033692
13.922478889,69.010000000,56.186876903
13.916865417,69.077000000,56.176764124
13.911252167,69.144000000,56.166695157
13.905639200,69.211000000,56.156669803
13.900026580,69.278000000,56.146687863
13.894414369,69.345000000,56.136749141
13.888802629,69.412000000,56.126853437
13.883191422,69.479000000,56.117000554
13.877580812,69.546000000,56.107190293
13.871970859,69.613000000,56.097422456
13.866361628,69.680000000,56.087696844
13.860753180,69.747000000,56.078013261
13.855145577,69.814000000,56.068371506
13.849538882,69.881000000,56.058771383
13.843933157,69.948000000,56.049212693
13.838328466,70.015000000,56.039695238
13.832724869,70.082000000,56.030218819
13.827122430,70.149000000,56.020783239
13.821521210,70.216000000,56.011388298
13.815921273,70.283000000,56.002033800
13.810322681,70.350000000,55.992719545
13.804725495,70.417000000,55.983445336
13.799129779,70.484000000,55.974210975
13.793535595,70.551000000,55.965016262
13.787943005,70.618000000,55.955861000
13.782352072,70.685000000,55.946744991
13.776762858,70.752000000,55.937668036
13.771175425,70.819000000,55.928629938
13.765589836,70.886000000,55.919630498
13.760006153,70.953000000,55.910669518
13.754424439,71.020000000,55.901746799
13.748844755,71.087000000,55.892862144
13.743267165,71.154000000,55.884015354
13.737691731,71.221000000,55.875206231
13.732118515,71.288000000,55.866434577
13.726547579,71.355000000,55.857700193
13.720978987,71.422000000,55.849002882
13.715412799,71.489000000,55.840342445
13.709849080,71.556000000,55.831718684
13.704287890,71.623000000,55.823131401
13.698729293,71.690000000,55.814580397
13.693173351,71.757000000,55.806065475
13.687620126,71.824000000,55.797586436
13.682069681,71.891000000,55.789143082
13.676522077,71.958000000,55.780735215
13.670977379,72.025000000,55.772362636
13.665435647,72.092000000,55.764025148
13.659896944,72.159000000,55.755722551
13.654361333,72.226000000,55.747454649
13.648828876,72.293000000,55.739221242
13.643299635,72.360000000,55.731022133
13.637773673,72.427000000,55.722857123
13.632251053,72.494000000,55.714726014
13.626731835,72.561000000,55.706628608
13.621216084,72.628000000,55.698564707
13.615703861,72.695000000,55.690534112
13.610195229,72.762000000,55.682536626
13.604690250,72.829000000,55.674572049
13.599188987,72.896000000,55.666640185
13.593691502,72.963000000,55.658740834
13.588197856,73.030000000,55.650873798
13.582708114,73.097000000,55.643038880
13.577222336,73.164000000,55.635235881
13.571740587,73.231000000,55.627464602
13.566262927,73.298000000,55.619724846
13.560789419,73.365000000,55.612016415
13.555320126,73.432000000,55.604339109
13.549855110,73.499000000,55.596692732
13.544394433,73.566000000,55.589077084
13.538938158,73.633000000,55.581491968
13.533486348,73.700000000,55.573937186
13.528039064,73.767000000,55.566412538
13.522596369,73.834000000,55.558917828
13.517158325,73.901000000,55.551452856
13.511724995,73.968000000,55.544017424
13.506296442,74.035000000,55.536611335
13.500872727,74.102000000,55.529234390
13.495453913,74.169000000,55.521886391
13.490040062,74.236000000,55.514567140
13.484631237,74.303000000,55.507276438
13.479227500,74.370000000,55.500014087
13.473828914,74.437000000,55.492779890
13.468435541,74.504000000,55.485573647
13.463047443,74.571000000,55.478395161
13.457664682,74.638000000,55.471244234
13.452287322,74.705000000,55.464120666
13.446915424,74.772000000,55.457024261
13.441549051,74.839000000,55.449954820
13.436188266,74.906000000,55.442912144
13.430833130,74.973000000,55.435896035
13.425483706,75.040000000,55.428906296
13.420140056,75.107000000,55.421942728
13.414802244,75.174000000,55.415005132
13.409470330,75.241000000,55.408093311
13.404144378,75.308000000,55.401207067
13.398824450,75.375000000,55.394346200
13.393510609,75.442000000,55.387510514
13.388202916,75.509000000,55.380699809
13.382901435,75.576000000,55.373913888
13.377606227,75.643000000,55.367152552
13.372317355,75.710000000,55.360415604
13.367034881,75.777000000,55.353702844
13.361758869,75.844000000,55.347014075
13.356489379,75.911000000,55.340349098
13.351226475,75.978000000,55.333707716
13.345970218,76.045000000,55.327089730
13.340720672,76.112000000,55.320494941
13.335477899,76.179000000,55.313923153
13.330241961,76.246000000,55.307374166
13.325012920,76.313000000,55.300847782
13.319790839,76.380000000,55.294343803
13.314575781,76.447000000,55.287862031
13.309367807,76.514000000,55.281402267
13.304166980,76.581000000,55.274964314
13.298973363,76.648000000,55.268547974
13.293787017,76.715000000,55.262153047
13.288608006,76.782000000,55.255779336
13.283436391,76.849000000,55.249426643
13.278272235,76.916000000,55.243094769
13.273115601,76.983000000,55.236783516
13.267966550,77.050000000,55.230492686
13.262825146,77.117000000,55.224222081
13.257691450,77.184000000,55.217971502
13.252565525,77.251000000,55.211740752
13.247447433,77.318000000,55.205529632
13.242337237,77.385000000,55.199337944
13.237235000,77.452000000,55.193165490
13.232140783,77.519000000,55.187012071
13.227054648,77.586000000,55.180877489
13.221976659,77.653000000,55.174761547
13.216906878,77.720000000,55.168664045
13.211845367,77.787000000,55.162584787
13.206792188,77.854000000,55.156523572
13.201747405,77.921000000,55.150480204
13.196711078,77.988000000,55.144454484
13.191683271,78.055000000,55.138446214
13.186664046,78.122000000,55.132455195
13.181653466,78.189000000,55.126481230
13.176651592,78.256000000,55.120524120
13.171658488,78.323000000,55.114583667
13.166674215,78.390000000,55.108659673
13.161698836,78.457000000,55.102751940
13.156732414,78.524000000,55.096860269
13.151775010,78.591000000,55.090984462
13.146826688,78.658000000,55.085124321
13.141887509,78.725000000,55.079279648
13.136957536,78.792000000,55.073450245
13.132036832,78.859000000,55.067635913
13.127125458,78.926000000,55.061836454
13.122223477,78.993000000,55.056051670
13.117330952,79.060000000,55.050281363
13.112447945,79.127000000,55.044525334
13.107574518,79.194000000,55.038783385
13.102710734,79.261000000,55.033055319
13.097856654,79.328000000,55.027340937
13.093012343,79.395000000,55.021640040
13.088177861,79.462000000,55.015952431
13.083353271,79.529000000,55.010277911
13.078538636,79.596000000,55.004616282
13.073734019,79.663000000,54.998967346
13.068939480,79.730000000,54.993330905
13.064155084,79.797000000,54.987706760
13.059380891,79.864000000,54.982094714
13.054616965,79.931000000,54.976494567
13.049863369,79.998000000,54.970906122
13.045120163,80.065000000,54.965329181
13.040387412,80.132000000,54.959763546
13.035665176,80.199000000,54.954209017
13.030953519,80.266000000,54.948665398
13.026252503,80.333000000,54.943132489
13.021562191,80.400000000,54.937610093
13.016882644,80.467000000,54.932098012
13.012213925,80.534000000,54.926596046
13.007556097,80.601000000,54.921103999
13.002909222,80.668000000,54.915621671
12.998273362,80.735000000,54.910148865
12.993648579,80.802000000,54.904685382
12.989034937,80.869000000,54.899231024
12.984432498,80.936000000,54.893785593
12.979841323,81.003000000,54.888348891
12.975261475,81.070000000,54.882920720
12.970693017,81.137000000,54.877500881
12.966136011,81.204000000,54.872089175
12.961590520,81.271000000,54.866685406
12.957056605,81.338000000,54.861289375
12.952534330,81.405000000,54.855900882
12.948023756,81.472000000,54.850519732
12.943524946,81.539000000,54.845145724
12.939037962,81.606000000,54.839778661
12.934562868,81.673000000,54.834418345
12.930099724,81.740000000,54.829064577
12.925648594,81.807000000,54.823717159
12.921209540,81.874000000,54.818375894
12.916782625,81.941000000,54.813040582
12.912367910,82.008000000,54.807711026
12.907965458,82.075000000,54.802387027
12.903575332,82.142000000,54.797068387
12.899197593,82.209000000,54.791754909
12.894832305,82.276000000,54.786446393
12.890479530,82.343000000,54.781142642
12.886139330,82.410000000,54.775843457
12.881811767,82.477000000,54.770548640
12.877496904,82.544000000,54.765257993
12.873194803,82.611000000,54.759971318
12.868905527,82.678000000,54.754688417
12.864629138,82.745000000,54.749409090
12.860365698,82.812000000,54.744133141
12.856115271,82.879000000,54.738860371
12.851877917,82.946000000,54.733590582
12.847653700,83.013000000,54.728323575
12.843442682,83.080000000,54.723059152
12.839244926,83.147000000,54.717797115
12.835060493,83.214000000,54.712537267
12.830889446,83.281000000,54.707279408
12.826731848,83.348000000,54.702023340
12.822587761,83.415000000,54.696768865
12.818457247,83.482000000,54.691515786
12.814340369,83.549000000,54.686263904
12.810237189,83.616000000,54.681013020
12.806147770,83.683000000,54.675762936
12.802072173,83.750000000,54.670513455
12.798010462,83.817000000,54.665264378
12.793962699,83.884000000,54.660015506
12.789928945,83.951000000,54.654766642
12.785909264,84.018000000,54.649517588
12.781903718,84.085000000,54.644268144
12.777912369,84.152000000,54.639018114
12.773935280,84.219000000,54.633767298
12.769972513,84.286000000,54.628515499
12.766024130,84.353000000,54.623262519
12.762090194,84.420000000,54.618008158
12.758170768,84.487000000,54.612752219
12.754265913,84.554000000,54.607494504
12.750375691,84.621000000,54.602234815
12.746500167,84.688000000,54.596972953
12.742639401,84.755000000,54.591708720
12.738793456,84.822000000,54.586441917
12.734962395,84.889000000,54.581172348
12.731146280,84.956000000,54.575899813
12.727345173,85.023000000,54.570624114
12.723559136,85.090000000,54.565345053
12.719788233,85.157000000,54.560062432
12.716032526,85.224000000,54.554776053
12.712292076,85.291000000,54.549485717
12.708566947,85.358000000,54.544191227
12.704857200,85.425000000,54.538892383
12.701162898,85.492000000,54.533588989
12.697484104,85.559000000,54.528280844
12.693820880,85.626000000,54.522967753
12.690173288,85.693000000,54.517649515
12.686541391,85.760000000,54.512325933
12.682925250,85.827000000,54.506996810
12.679324929,85.894000000,54.501661945
12.675740490,85.961000000,54.496321143
12.672171995,86.028000000,54.490974203
12.668619507,86.095000000,54.485620928
12.665083088,86.162000000,54.480261120
12.661562800,86.229000000,54.474894580
12.658058706,86.296000000,54.469521111
12.654570868,86.363000000,54.464140514
12.651099348,86.430000000,54.458752591
12.647644210,86.497000000,54.453357143
12.644205515,86.564000000,54.447953973
12.640783325,86.631000000,54.442542883
12.637377704,86.698000000,54.437123673
12.633988713,86.765000000,54.431696146
12.630616416,86.832000000,54.426260104
12.627260873,86.899000000,54.420815348
12.623922148,86.966000000,54.415361681
12.620600303,87.033000000,54.409898903
12.617295401,87.100000000,54.404426818
12.614007503,87.167000000,54.398945226
12.610736673,87.234000000,54.393453929
12.607482973,87.301000000,54.387952730
12.604246464,87.368000000,54.382441430
12.601027210,87.435000000,54.376919830
12.597825273,87.502000000,54.371387733
12.594640714,87.569000000,54.365844940
12.591473598,87.636000000,54.360291254
12.588323985,87.703000000,54.354726475
12.585191939,87.770000000,54.349150407
12.582077522,87.837000000,54.343562850
12.578980796,87.904000000,54.337963606
12.575901823,87.971000000,54.332352477
12.572840666,88.038000000,54.326729265
12.569797388,88.105000000,54.321093772
12.566772050,88.172000000,54.315445799
12.563764716,88.239000000,54.309785149
12.560775447,88.306000000,54.304111623
12.557804306,88.373000000,54.298425023
12.554851355,88.440000000,54.292725150
12.551916657,88.507000000,54.287011807
12.549000274,88.574000000,54.281284795
12.546102268,88.641000000,54.275543916
12.543222702,88.708000000,54.269788972
12.540361639,88.775000000,54.264019765
12.537519140,88.842000000,54.258236096
12.534695268,88.909000000,54.252437767
12.531890086,88.976000000,54.246624580
12.529103655,89.043000000,54.240796337
12.526336039,89.110000000,54.234952840
12.523587299,89.177000000,54.229093890
12.520857498,89.244000000,54.223219289
12.518146699,89.311000000,54.217328839
12.515454963,89.378000000,54.211422342
12.512782354,89.445000000,54.205499600
12.510128933,89.512000000,54.199560414
12.507494763,89.579000000,54.193604586
12.504879906,89.646000000,54.187631918
12.502284425,89.713000000,54.181642212
12.499708382,89.780000000,54.175635269
12.497151840,89.847000000,54.169610891
12.494614861,89.914000000,54.163568881
12.492097506,89.981000000,54.157509040
12.489599840,90.048000000,54.151431169
12.487121924,90.115000000,54.145335071
12.484663820,90.182000000,54.139220547
12.482225591,90.249000000,54.133087399
12.479807299,90.316000000,54.126935429
12.477409007,90.383000000,54.120764438
12.475030777,90.450000000,54.114574229
12.472672671,90.517000000,54.108364604
12.470334752,90.584000000,54.102135363
12.468017082,90.651000000,54.095886309
12.465719724,90.718000000,54.089617244
12.463442740,90.785000000,54.083327969
12.461186192,90.852000000,54.077018286
12.458950143,90.919000000,54.070687998
12.456734656,90.986000000,54.064336905
12.454539791,91.053000000,54.057964809
12.452365613,91.120000000,54.051571514
12.450212168,91.187000000,54.045156856
12.448079441,91.254000000,54.038720823
12.445967402,91.321000000,54.032263439
12.443876021,91.388000000,54.025784727
12.441805269,91.455000000,54.019284711
12.439755116,91.522000000,54.012763416
12.437725530,91.589000000,54.006220864
12.435716483,91.656000000,53.999657080
12.433727944,91.723000000,53.993072086
12.431759884,91.790000000,53.986465908
12.429812271,91.857000000,53.979838569
12.427885077,91.924000000,53.973190092
12.425978272,91.991000000,53.966520501
12.424091824,92.058000000,53.959829820
12.422225705,92.125000000,53.953118073
12.420379885,92.192000000,53.946385284
12.418554332,92.259000000,53.939631476
12.416749018,92.326000000,53.932856672
12.414963912,92.393000000,53.926060898
12.413198984,92.460000000,53.919244176
12.411454205,92.527000000,53.912406531
12.409729543,92.594000000,53.905547985
12.408024971,92.661000000,53.898668564
12.406340456,92.728000000,53.891768290
12.404675970,92.795000000,53.884847187
12.403031481,92.862000000,53.877905279
12.401406961,92.929000000,53.870942591
12.399802380,92.996000000,53.863959144
12.398217706,93.063000000,53.856954965
12.396652911,93.130000000,53.849930075
12.395107964,93.197000000,53.842884499
12.393582835,93.264000000,53.835818261
12.392077495,93.331000000,53.828731384
12.390591913,93.398000000,53.821623893
12.389126059,93.465000000,53.814495810
12.387679903,93.532000000,53.807347160
12.386253415,93.599000000,53.800177966
12.384846566,93.666000000,53.792988253
12.383459324,93.733000000,53.785778044
12.382091661,93.800000000,53.778547362
12.380743546,93.867000000,53.771296231
12.379414947,93.934000000,53.764024675
12.378105832,94.001000000,53.756732715
12.376816168,94.068000000,53.749420374
12.375545924,94.135000000,53.742087674
12.374295067,94.202000000,53.734734639
12.373063565,94.269000000,53.727361291
12.371851385,94.336000000,53.719967651
12.370658497,94.403000000,53.712553744
12.369484867,94.470000000,53.705119590
12.368330463,94.537000000,53.697665214
12.367195253,94.604000000,53.690190636
12.366079206,94.671000000,53.682695881
12.364982288,94.738000000,53.675180970
12.363904467,94.805000000,53.667645926
12.362845712,94.872000000,53.660090772
12.361805990,94.939000000,53.652515529
12.360785269,95.006000000,53.644920221
12.359783517,95.073000000,53.637304870
12.358800701,95.140000000,53.629669499
12.357836789,95.207000000,53.622014130
12.356891750,95.274000000,53.614338786
12.355965551,95.341000000,53.606643489
12.355058159,95.408000000,53.598928261
12.354169544,95.475000000,53.591193126
12.353299671,95.542000000,53.583438106
12.352448510,95.609000000,53.575663223
12.351616028,95.676000000,53.567868500
12.350802192,95.743000000,53.560053960
12.350006972,95.810000000,53.552219624
12.349230334,95.877000000,53.544365516
12.348472246,95.944000000,53.536491658
12.347732676,96.011000000,53.528598073
12.347011592,96.078000000,53.520684783
12.346308961,96.145000000,53.512751810
12.345624753,96.212000000,53.504799178
12.344958933,96.279000000,53.496826908
12.344311471,96.346000000,53.488835024
12.343682333,96.413000000,53.480823547
12.343071489,96.480000000,53.472792501
12.342478904,96.547000000,53.464741908
12.341904549,96.614000000,53.456671790
12.341348389,96.681000000,53.448582170
12.340810393,96.748000000,53.440473070
12.340290529,96.815000000,53.432344513
12.339788765,96.882000000,53.424196522
12.339305068,96.949000000,53.416029119
12.338839406,97.016000000,53.407842327
12.338391748,97.083000000,53.399636168
12.337962060,97.150000000,53.391410664
12.337550311,97.217000000,53.383165839
12.337156468,97.284000000,53.374901715
12.336780499,97.351000000,53.366618313
12.336422373,97.418000000,53.358315658
12.336082056,97.485000000,53.349993771
12.335759517,97.552000000,53.341652675
12.335454724,97.619000000,53.333292392
12.335167643,97.686000000,53.324912946
12.334898244,97.753000000,53.316514357
12.334646494,97.820000000,53.308096650
12.334412361,97.887000000,53.299659847
12.334195812,97.954000000,53.291203969
12.333996815,98.021000000,53.282729040
12.333815339,98.088000000,53.274235083
12.333651350,98.155000000,53.265722119
12.333504817,98.222000000,53.257190171
12.333375708,98.289000000,53.248639262
12.333263990,98.356000000,53.240069415
12.333169632,98.423000000,53.231480651
12.333092600,98.490000000,53.222872993
12.333032863,98.557000000,53.214246465
12.332990389,98.624000000,53.205601088
12.332965145,98.691000000,53.196936885
12.332957100,98.758000000,53.188253879
12.332966220,98.825000000,53.179552092
12.332992474,98.892000000,53.170831546
12.333035830,98.959000000,53.162092264
12.333096256,99.026000000,53.153334269
12.333173719,99.093000000,53.144557584
12.333268186,99.160000000,53.135762230
12.333379627,99.227000000,53.126948230
12.333508009,99.294000000,53.118115607
12.333653298,99.361000000,53.109264384
12.333815465,99.428000000,53.100394582
12.333994475,99.495000000,53.091506225
12.334190297,99.562000000,53.082599335
12.334402899,99.629000000,53.073673934
12.334632249,99.696000000,53.064730046
12.334878314,99.763000000,53.055767692
12.335141062,99.830000000,53.046786895
12.335420461,99.897000000,53.037787677
12.335716479,99.964000000,53.028770062
12.336029083,100.031000000,53.019734072
12.336358242,100.098000000,53.010679729
12.336703923,100.165000000,53.001607055
12.337066094,100.232000000,52.992516074
12.337444723,100.299000000,52.983406808
12.337839778,100.366000000,52.974279279
12.338251226,100.433000000,52.965133510
12.338679035,100.500000000,52.955969523
12.339123173,100.567000000,52.946787342
12.339583608,100.634000000,52.937586988
12.340060308,100.701000000,52.928368484
12.340553241,100.768000000,52.919131853
12.341062373,100.835000000,52.909877117
12.341587674,100.902000000,52.900604298
12.342129111,100.969000000,52.891313420
12.342686651,101.036000000,52.882004504
12.343260263,101.103000000,52.872677574
12.343849914,101.170000000,52.863332651
12.344455573,101.237000000,52.853969759
12.345077206,101.304000000,52.844588920
12.345714782,101.371000000,52.835190156
12.346368269,101.438000000,52.825773490
12.347037634,101.505000000,52.816338945
12.347722845,101.572000000,52.806886543
12.348423871,101.639000000,52.797416306
12.349140678,101.706000000,52.787928257
12.349873234,101.773000000,52.778422419
12.350621509,101.840000000,52.768898814
12.351385468,101.907000000,52.759357465
12.352165080,101.974000000,52.749798394
12.352960314,102.041000000,52.740221624
12.353771136,102.108000000,52.730627177
12.354597514,102.175000000,52.721015076
12.355439417,102.242000000,52.711385343
12.356296811,102.309000000,52.701738001
12.357169666,102.376000000,52.692073073
12.358057949,102.443000000,52.682390581
12.358961626,102.510000000,52.672690547
12.359880668,102.577000000,52.662972994
12.360815040,102.644000000,52.653237945
12.361764711,102.711000000,52.643485422
12.362729649,102.778000000,52.633715447
12.363709822,102.845000000,52.623928044
12.364705197,102.912000000,52.614123235
12.365715742,102.979000000,52.604301041
12.366741425,103.046000000,52.594461487
12.367782214,103.113000000,52.584604594
12.368838077,103.180000000,52.574730385
12.369908981,103.247000000,52.564838882
12.370994894,103.314000000,52.554930108
12.372095784,103.381000000,52.545004086
12.373211619,103.448000000,52.535060838
12.374342366,103.515000000,52.525100386
12.375487995,103.582000000,52.515122753
12.376648471,103.649000000,52.505127962
12.377823763,103.716000000,52.495116035
12.379013840,103.783000000,52.485086995
12.380218668,103.850000000,52.475040864
12.381438215,103.917000000,52.464977665
