x,y,z
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
nan,nan,nan
-20.241218577,87.167000000,49.414940239
-20.245002558,87.234000000,49.390037080
-20.248777806,87.301000000,49.365183436
-20.252544253,87.368000000,49.340374417
-20.256301830,87.435000000,49.315605256
-20.260050468,87.502000000,49.290871311
-20.263790099,87.569000000,49.266168059
-20.267520655,87.636000000,49.241491098
-20.271242066,87.703000000,49.216836146
-20.274954264,87.770000000,49.192199040
-20.278657181,87.837000000,49.167575734
-20.282350749,87.904000000,49.142962298
-20.286034897,87.971000000,49.118354918
-20.289709558,88.038000000,49.093749895
-20.293374664,88.105000000,49.069143643
-20.297030146,88.172000000,49.044532687
-20.300675934,88.239000000,49.019913668
-20.304311962,88.306000000,48.995283331
-20.307938159,88.373000000,48.970638535
-20.311554458,88.440000000,48.945976246
-20.315160790,88.507000000,48.921293537
-20.318757086,88.574000000,48.896587586
-20.322343279,88.641000000,48.871855676
-20.325919298,88.708000000,48.847095197
-20.329485076,88.775000000,48.822303639
-20.333040544,88.842000000,48.797478594
-20.336585634,88.909000000,48.772617754
-20.340120277,88.976000000,48.747718912
-20.343644404,89.043000000,48.722779960
-20.347157947,89.110000000,48.697798885
-20.350660837,89.177000000,48.672773771
-20.354153006,89.244000000,48.647702798
-20.357634385,89.311000000,48.622584239
-20.361104906,89.378000000,48.597416460
-20.364564500,89.445000000,48.572197919
-20.368013098,89.512000000,48.546927164
-20.371450632,89.579000000,48.521602834
-20.374877034,89.646000000,48.496223653
-20.378292234,89.713000000,48.470788436
-20.381696165,89.780000000,48.445296082
-20.385088757,89.847000000,48.419745575
-20.388469942,89.914000000,48.394135983
-20.391839652,89.981000000,48.368466457
-20.395197817,90.048000000,48.342736230
-20.398544370,90.115000000,48.316944615
-20.401879242,90.182000000,48.291091003
-20.405202364,90.249000000,48.265174866
-20.408513668,90.316000000,48.239195749
-20.411813084,90.383000000,48.213153278
-20.415100546,90.450000000,48.187047149
-20.418375983,90.517000000,48.160877136
-20.421639328,90.584000000,48.134643081
-20.424890512,90.651000000,48.108344902
-20.428129465,90.718000000,48.081982585
-20.431356121,90.785000000,48.055556186
-20.434570410,90.852000000,48.029065827
-20.437772263,90.919000000,48.002511700
-20.440961612,90.986000000,47.975894062
-20.444138389,91.053000000,47.949213234
-20.447302525,91.120000000,47.922469602
-20.450453969,91.187000000,47.895663557
-20.453592740,91.254000000,47.868795317
-20.456718877,91.321000000,47.841865107
-20.459832417,91.388000000,47.814873203
-20.462933398,91.455000000,47.787819943
-20.466021857,91.522000000,47.760705717
-20.469097831,91.589000000,47.733530971
-20.472161359,91.656000000,47.706296205
-20.475212477,91.723000000,47.679001970
-20.478251224,91.790000000,47.651648868
-20.481277637,91.857000000,47.624237555
-20.484291753,91.924000000,47.596768731
-20.487293611,91.991000000,47.569243150
-20.490283247,92.058000000,47.541661609
-20.493260699,92.125000000,47.514024954
-20.496226005,92.192000000,47.486334077
-20.499179202,92.259000000,47.458589911
-20.502120328,92.326000000,47.430793438
-20.505049421,92.393000000,47.402945677
-20.507966517,92.460000000,47.375047694
-20.510871655,92.527000000,47.347100593
-20.513764872,92.594000000,47.319105517
-20.516646206,92.661000000,47.291063651
-20.519515694,92.728000000,47.262976216
-20.522373374,92.795000000,47.234844471
-20.525219284,92.862000000,47.206669712
-20.528053460,92.929000000,47.178453268
-20.530875941,92.996000000,47.150196505
-20.533686763,93.063000000,47.121900822
-20.536485966,93.130000000,47.093567652
-20.539273585,93.197000000,47.065198456
-20.542049659,93.264000000,47.036794732
-20.544814226,93.331000000,47.008358004
-20.547567322,93.398000000,46.979889827
-20.550308986,93.465000000,46.951391785
-20.553039255,93.532000000,46.922865488
-20.555758166,93.599000000,46.894312576
-20.558465758,93.666000000,46.865734714
-20.561162067,93.733000000,46.837133591
-20.563847131,93.800000000,46.808510922
-20.566521195,93.867000000,46.779868432
-20.569184503,93.934000000,46.751207869
-20.571837091,94.001000000,46.722531016
-20.574478999,94.068000000,46.693839678
-20.577110261,94.135000000,46.665135682
-20.579730918,94.202000000,46.636420872
-20.582341004,94.269000000,46.607697115
-20.584940559,94.336000000,46.578966294
-20.587529619,94.403000000,46.550230312
-20.590108222,94.470000000,46.521491086
-20.592676405,94.537000000,46.492750553
-20.595234206,94.604000000,46.464010664
-20.597781661,94.671000000,46.435273384
-20.600318809,94.738000000,46.406540693
-20.602845687,94.805000000,46.377814586
-20.605362331,94.872000000,46.349097069
-20.607868780,94.939000000,46.320390162
-20.610365071,95.006000000,46.291695894
-20.612851242,95.073000000,46.263016306
-20.615327328,95.140000000,46.234353451
-20.617793369,95.207000000,46.205709389
-20.620249402,95.274000000,46.177086190
-20.622695463,95.341000000,46.148485932
-20.625131590,95.408000000,46.119910700
-20.627557821,95.475000000,46.091362587
-20.629974193,95.542000000,46.062843691
-20.632380743,95.609000000,46.034356116
-20.634777509,95.676000000,46.005901972
-20.637164528,95.743000000,45.977483372
-20.639541838,95.810000000,45.949102434
-20.641909475,95.877000000,45.920761277
-20.644267478,95.944000000,45.892462025
-20.646615883,96.011000000,45.864206803
-20.648954729,96.078000000,45.835997737
-20.651284051,96.145000000,45.807836954
-20.653603889,96.212000000,45.779726580
-20.655914279,96.279000000,45.751668743
-20.658215258,96.346000000,45.723665567
-20.660506865,96.413000000,45.695719177
-20.662789136,96.480000000,45.667831695
-20.665062108,96.547000000,45.640005239
-20.667325820,96.614000000,45.612241925
-20.669580309,96.681000000,45.584543865
-20.671825611,96.748000000,45.556913166
-20.674061764,96.815000000,45.529351930
-20.676288807,96.882000000,45.501862255
-20.678506775,96.949000000,45.474446231
-20.680715707,97.016000000,45.447105942
-20.682915639,97.083000000,45.419843465
-20.685106610,97.150000000,45.392660869
-20.687288657,97.217000000,45.365560217
-20.689461816,97.284000000,45.338543559
-20.691626126,97.351000000,45.311612939
-20.693781624,97.418000000,45.284770391
-20.695928347,97.485000000,45.258017938
-20.698066332,97.552000000,45.231357592
-20.700195617,97.619000000,45.204791354
-20.702316240,97.686000000,45.178321214
-20.704428238,97.753000000,45.151949148
-20.706531647,97.820000000,45.125677121
-20.708626506,97.887000000,45.099507085
-20.710712852,97.954000000,45.073440975
-20.712790722,98.021000000,45.047480716
-20.714860154,98.088000000,45.021628216
-20.716921185,98.155000000,44.995885368
-20.718973852,98.222000000,44.970254050
-20.721018193,98.289000000,44.944736123
-20.723054246,98.356000000,44.919333432
-20.725082047,98.423000000,44.894047805
-20.727101633,98.490000000,44.868881052
-20.729113044,98.557000000,44.843834966
-20.731116315,98.624000000,44.818911320
-20.733111484,98.691000000,44.794111871
-20.735098588,98.758000000,44.769438354
-20.737077666,98.825000000,44.744892484
-20.739048754,98.892000000,44.720475958
-20.741011889,98.959000000,44.696190452
-20.742967110,99.026000000,44.672037619
-20.744914453,99.093000000,44.648019092
-20.746853956,99.160000000,44.624136482
-20.748785656,99.227000000,44.600391378
-20.750709591,99.294000000,44.576785344
-20.752625797,99.361000000,44.553319925
-20.754534313,99.428000000,44.529996638
-20.756435176,99.495000000,44.506816979
-20.758328423,99.562000000,44.483782417
-20.760214092,99.629000000,44.460894399
-20.762092219,99.696000000,44.438154344
-20.763962843,99.763000000,44.415563648
-20.765826001,99.830000000,44.393123679
-20.767681729,99.897000000,44.370835779
-20.769530067,99.964000000,44.348701263
-20.771371050,100.031000000,44.326721419
-20.773204716,100.098000000,44.304897507
-20.775031103,100.165000000,44.283230760
-20.776850248,100.232000000,44.261722380
-20.778662188,100.299000000,44.240373544
-20.780466961,100.366000000,44.219185397
-20.782264604,100.433000000,44.198159054
-20.784055155,100.500000000,44.177295602
-20.785838651,100.567000000,44.156596096
-20.787615129,100.634000000,44.136061561
-20.789384627,100.701000000,44.115692992
-20.791147182,100.768000000,44.095491349
-20.792902832,100.835000000,44.075457564
-20.794651613,100.902000000,44.055592535
-20.796393564,100.969000000,44.035897127
-20.798128722,101.036000000,44.016372173
-20.799857123,101.103000000,43.997018471
-20.801578806,101.170000000,43.977836788
-20.803293808,101.237000000,43.958827854
-20.805002166,101.304000000,43.939992367
-20.806703917,101.371000000,43.921330988
-20.808399100,101.438000000,43.902844345
-20.810087751,101.505000000,43.884533029
-20.811769907,101.572000000,43.866397596
-20.813445607,101.639000000,43.848438564
-20.815114887,101.706000000,43.830656417
-20.816777786,101.773000000,43.813051601
-20.818434339,101.840000000,43.795624524
-20.820084586,101.907000000,43.778375557
-20.821728562,101.974000000,43.761305033
-20.823366306,102.041000000,43.744413247
-20.824997854,102.108000000,43.727700456
-20.826623245,102.175000000,43.711166875
-20.828242516,102.242000000,43.694812684
-20.829855704,102.309000000,43.678638019
-20.831462846,102.376000000,43.662642980
-20.833063979,102.443000000,43.646827624
-20.834659142,102.510000000,43.631191968
-20.836248372,102.577000000,43.615735988
-20.837831705,102.644000000,43.600459619
-20.839409180,102.711000000,43.585362754
-20.840980833,102.778000000,43.570445245
-20.842546703,102.845000000,43.555706899
-20.844106826,102.912000000,43.541147484
-20.845661240,102.979000000,43.526766722
-20.847209982,103.046000000,43.512564293
-20.848753090,103.113000000,43.498539833
-20.850290601,103.180000000,43.484692935
-20.851822553,103.247000000,43.471023147
-20.853348982,103.314000000,43.457529971
-20.854869926,103.381000000,43.444212867
-20.856385423,103.448000000,43.431071247
-20.857895510,103.515000000,43.418104480
-20.859400225,103.582000000,43.405311887
-20.860899604,103.649000000,43.392692743
-20.862393685,103.716000000,43.380246278
-20.863882506,103.783000000,43.367971673
-20.865366103,103.850000000,43.355868065
-20.866844515,103.917000000,43.343934540
-20.868317779,103.984000000,43.332170138
-20.869785932,104.051000000,43.320573851
-20.871249011,104.118000000,43.309144623
-20.872707054,104.185000000,43.297881348
-20.874160098,104.252000000,43.286782871
-20.875608181,104.319000000,43.275847990
-20.877051340,104.386000000,43.265075450
-20.878489612,104.453000000,43.254463948
-20.879923035,104.520000000,43.244012130
-20.881351646,104.587000000,43.233718594
-20.882775483,104.654000000,43.223581883
-20.884194582,104.721000000,43.213600491
-20.885608982,104.788000000,43.203772861
-20.887018720,104.855000000,43.194097383
-20.888423833,104.922000000,43.184572396
-20.889824358,104.989000000,43.175196185
-20.891220333,105.056000000,43.165966984
-20.892611796,105.123000000,43.156882973
-20.893998783,105.190000000,43.147942280
-20.895381332,105.257000000,43.139142976
-20.896759480,105.324000000,43.130483083
-20.898133266,105.391000000,43.121960564
-20.899502725,105.458000000,43.113573330
-20.900867896,105.525000000,43.105319238
-20.902228816,105.592000000,43.097196088
-20.903585523,105.659000000,43.089201625
-20.904938053,105.726000000,43.081333538
-20.906286444,105.793000000,43.073589462
-20.907630734,105.860000000,43.065966973
-20.908970959,105.927000000,43.058463592
-20.910307158,105.994000000,43.051076781
-20.911639368,106.061000000,43.043803949
-20.912967625,106.128000000,43.036642443
-20.914291968,106.195000000,43.029589554
-20.915612434,106.262000000,43.022642515
-20.916929060,106.329000000,43.015798502
-20.918241884,106.396000000,43.009054628
-20.919550943,106.463000000,43.002407952
-20.920856274,106.530000000,42.995855470
-20.922157915,106.597000000,42.989394120
-20.923455903,106.664000000,42.983020781
-20.924750275,106.731000000,42.976732269
-20.926041070,106.798000000,42.970525342
-20.927328324,106.865000000,42.964396696
-20.928612074,106.932000000,42.958342967
-20.929892359,106.999000000,42.952360727
-20.931169215,107.066000000,42.946446490
-20.932442680,107.133000000,42.940596706
-20.933712791,107.200000000,42.934807761
-20.934979586,107.267000000,42.929075983
-20.936243101,107.334000000,42.923397632
-20.937503376,107.401000000,42.917768908
-20.938760446,107.468000000,42.912185947
-20.940014349,107.535000000,42.906644820
-20.941265122,107.602000000,42.901141537
-20.942512804,107.669000000,42.895672039
-20.943757431,107.736000000,42.890232867
-20.944999041,107.803000000,42.884823196
-20.946237671,107.870000000,42.879442878
-20.947473358,107.937000000,42.874091762
-20.948706140,108.004000000,42.868769698
-20.949936055,108.071000000,42.863476537
-20.951163139,108.138000000,42.858212127
-20.952387430,108.205000000,42.852976319
-20.953608966,108.272000000,42.847768963
-20.954827783,108.339000000,42.842589909
-20.956043920,108.406000000,42.837439007
-20.957257413,108.473000000,42.832316107
-20.958468300,108.540000000,42.827221058
-20.959676619,108.607000000,42.822153712
-20.960882406,108.674000000,42.817113918
-20.962085700,108.741000000,42.812101525
-20.963286537,108.808000000,42.807116385
-20.964484955,108.875000000,42.802158346
-20.965680991,108.942000000,42.797227259
-20.966874683,109.009000000,42.792322974
-20.968066068,109.076000000,42.787445341
-20.969255183,109.143000000,42.782594210
-20.970442066,109.210000000,42.777769430
-20.971626755,109.277000000,42.772970852
-20.972809286,109.344000000,42.768198326
-20.973989697,109.411000000,42.763451702
-20.975168026,109.478000000,42.758730830
-20.976344309,109.545000000,42.754035559
-20.977518584,109.612000000,42.749365740
-20.978690889,109.679000000,42.744721223
-20.979861261,109.746000000,42.740101857
-20.981029737,109.813000000,42.735507493
-20.982196355,109.880000000,42.730937981
-20.983361152,109.947000000,42.726393170
-20.984524166,110.014000000,42.721872911
-20.985685433,110.081000000,42.717377054
-20.986844992,110.148000000,42.712905448
-20.988002879,110.215000000,42.708457944
-20.989159133,110.282000000,42.704034392
-20.990313790,110.349000000,42.699634641
-20.991466887,110.416000000,42.695258542
-20.992618463,110.483000000,42.690905944
-20.993768554,110.550000000,42.686576698
-20.994917199,110.617000000,42.682270653
-20.996064433,110.684000000,42.677987660
-20.997210296,110.751000000,42.673727568
-20.998354823,110.818000000,42.669490228
-20.999498053,110.885000000,42.665275490
-21.000640023,110.952000000,42.661083202
-21.001780771,111.019000000,42.656913217
-21.002920332,111.086000000,42.652765383
-21.004058746,111.153000000,42.648639550
-21.005196050,111.220000000,42.644535568
-21.006332280,111.287000000,42.640453288
-21.007467474,111.354000000,42.636392560
-21.008601671,111.421000000,42.632353233
-21.009734906,111.488000000,42.628335157
-21.010867217,111.555000000,42.624338182
-21.011998642,111.622000000,42.620362159
-21.013129219,111.689000000,42.616406937
-21.014258983,111.756000000,42.612472367
-21.015387974,111.823000000,42.608558298
-21.016516228,111.890000000,42.604664580
-21.017643783,111.957000000,42.600791063
-21.018770676,112.024000000,42.596937598
-21.019896945,112.091000000,42.593104034
-21.021022626,112.158000000,42.589290221
-21.022147757,112.225000000,42.585496010
-21.023272376,112.292000000,42.581721249
-21.024396521,112.359000000,42.577965790
-21.025520227,112.426000000,42.574229482
-21.026643533,112.493000000,42.570512175
-21.027766477,112.560000000,42.566813720
-21.028889095,112.627000000,42.563133965
-21.030011425,112.694000000,42.559472762
-21.031133504,112.761000000,42.555829960
-21.032255370,112.828000000,42.552205409
-21.033377061,112.895000000,42.548598959
-21.034498612,112.962000000,42.545010460
-21.035620063,113.029000000,42.541439762
-21.036741450,113.096000000,42.537886716
-21.037862810,113.163000000,42.534351170
-21.038984182,113.230000000,42.530832975
-21.040105602,113.297000000,42.527331982
-21.041227108,113.364000000,42.523848039
-21.042348737,113.431000000,42.520380998
-21.043470526,113.498000000,42.516930707
-21.044592514,113.565000000,42.513497017
-21.045714737,113.632000000,42.510079779
-21.046837233,113.699000000,42.506678841
-21.047960039,113.766000000,42.503294054
-21.049083192,113.833000000,42.499925269
-21.050206730,113.900000000,42.496572334
-21.051330691,113.967000000,42.493235100
-21.052455111,114.034000000,42.489913417
-21.053580029,114.101000000,42.486607134
-21.054705480,114.168000000,42.483316103
-21.055831504,114.235000000,42.480040173
-21.056958137,114.302000000,42.476779193
-21.058085417,114.369000000,42.473533014
-21.059213380,114.436000000,42.470301486
-21.060342065,114.503000000,42.467084459
-21.061471509,114.570000000,42.463881782
-21.062601749,114.637000000,42.460693307
-21.063732822,114.704000000,42.457518882
-21.064864766,114.771000000,42.454358358
-21.065997619,114.838000000,42.451211584
-21.067131417,114.905000000,42.448078412
-21.068266199,114.972000000,42.444958690
-21.069402001,115.039000000,42.441852269
-21.070538861,115.106000000,42.438758998
-21.071676816,115.173000000,42.435678728
-21.072815904,115.240000000,42.432611309
-21.073956161,115.307000000,42.429556590
-21.075097627,115.374000000,42.426514422
-21.076240337,115.441000000,42.423484655
-21.077384329,115.508000000,42.420467138
-21.078529641,115.575000000,42.417461722
-21.079676309,115.642000000,42.414468257
-21.080824373,115.709000000,42.411486592
-21.081973867,115.776000000,42.408516577
-21.083124831,115.843000000,42.405558063
-21.084277302,115.910000000,42.402610900
-21.085431316,115.977000000,42.399674937
-21.086586912,116.044000000,42.396750025
-21.087744126,116.111000000,42.393836013
-21.088902997,116.178000000,42.390932752
-21.090063561,116.245000000,42.388040091
-21.091225855,116.312000000,42.385157881
-21.092389918,116.379000000,42.382285971
-21.093555787,116.446000000,42.379424211
-21.094723498,116.513000000,42.376572452
-21.095893090,116.580000000,42.373730544
-21.097064600,116.647000000,42.370898335
-21.098238065,116.714000000,42.368075678
-21.099413522,116.781000000,42.365262420
-21.100591010,116.848000000,42.362458413
-21.101770564,116.915000000,42.359663506
-21.102952223,116.982000000,42.356877550
-21.104136025,117.049000000,42.354100394
-21.105322006,117.116000000,42.351331888
-21.106510203,117.183000000,42.348571882
-21.107700655,117.250000000,42.345820227
-21.108893399,117.317000000,42.343076772
-21.110088472,117.384000000,42.340341367
-21.111285911,117.451000000,42.337613863
-21.112485754,117.518000000,42.334894108
-21.113688038,117.585000000,42.332181954
-21.114892800,117.652000000,42.329477251
-21.116100079,117.719000000,42.326779847
-21.117309911,117.786000000,42.324089593
-21.118522333,117.853000000,42.321406340
-21.119737384,117.920000000,42.318729937
-21.120955100,117.987000000,42.316060234
-21.122175519,118.054000000,42.313397081
-21.123398679,118.121000000,42.310740328
-21.124624616,118.188000000,42.308089826
-21.125853368,118.255000000,42.305445423
-21.127084972,118.322000000,42.302806971
-21.128319467,118.389000000,42.300174318
-21.129556888,118.456000000,42.297547316
-21.130797274,118.523000000,42.294925814
-21.132040663,118.590000000,42.292309661
-21.133287090,118.657000000,42.289698709
-21.134536594,118.724000000,42.287092807
-21.135789213,118.791000000,42.284491805
-21.137044983,118.858000000,42.281895552
-21.138303942,118.925000000,42.279303900
-21.139566127,118.992000000,42.276716698
-21.140831575,119.059000000,42.274133795
-21.142100325,119.126000000,42.271555043
-21.143372414,119.193000000,42.268980290
-21.144647878,119.260000000,42.266409387
-21.145926755,119.327000000,42.263842185
-21.147209084,119.394000000,42.261278532
-21.148494900,119.461000000,42.258718279
-21.149784241,119.528000000,42.256161275
-21.151077145,119.595000000,42.253607372
-21.152373650,119.662000000,42.251056418
-21.153673792,119.729000000,42.248508265
-21.154977609,119.796000000,42.245962761
-21.156285138,119.863000000,42.243419757
-21.157596417,119.930000000,42.240879102
-21.158911483,119.997000000,42.238340648
-21.160230374,120.064000000,42.235804243
-21.161553126,120.131000000,42.233269738
-21.162879778,120.198000000,42.230736982
-21.164210366,120.265000000,42.228205827
-21.165544928,120.332000000,42.225676121
-21.166883502,120.399000000,42.223147714
-21.168226125,120.466000000,42.220620458
-21.169572834,120.533000000,42.218094201
-21.170923666,120.600000000,42.215568793
-21.172278659,120.667000000,42.213044086
-21.173637851,120.734000000,42.210519928
-21.175001279,120.801000000,42.207996169
-21.176368979,120.868000000,42.205472660
-21.177740990,120.935000000,42.202949251
-21.179117349,121.002000000,42.200425791
-21.180498094,121.069000000,42.197902131
-21.181883261,121.136000000,42.195378121
-21.183272888,121.203000000,42.192853610
-21.184667012,121.270000000,42.190328448
-21.186065671,121.337000000,42.187802486
-21.187468903,121.404000000,42.185275574
-21.188876744,121.471000000,42.182747561
-21.190289232,121.538000000,42.180218297
-21.191706405,121.605000000,42.177687633
-21.193128299,121.672000000,42.175155418
-21.194554953,121.739000000,42.172621503
-21.195986403,121.806000000,42.170085737
-21.197422686,121.873000000,42.167547971
-21.198863842,121.940000000,42.165008054
-21.200309906,122.007000000,42.162465836
-21.201760916,122.074000000,42.159921168
-21.203216909,122.141000000,42.157373899
-21.204677924,122.208000000,42.154823880
-21.206143996,122.275000000,42.152270959
-21.207615164,122.342000000,42.149714988
-21.209091466,122.409000000,42.147155817
-21.210572937,122.476000000,42.144593295
-21.212059617,122.543000000,42.142027272
-21.213551542,122.610000000,42.139457598
-21.215048749,122.677000000,42.136884123
-21.216551276,122.744000000,42.134306698
-21.218059160,122.811000000,42.131725172
-21.219572440,122.878000000,42.129139395
-21.221091151,122.945000000,42.126549218
-21.222615332,123.012000000,42.123954489
-21.224145020,123.079000000,42.121355060
-21.225680252,123.146000000,42.118750780
-21.227221066,123.213000000,42.116141499
-21.228767498,123.280000000,42.113527067
-21.230319581,123.347000000,42.110907353
-21.231877318,123.414000000,42.108282301
-21.233440706,123.481000000,42.105651873
-21.235009745,123.548000000,42.103016032
-21.236584431,123.615000000,42.100374739
-21.238164762,123.682000000,42.097727959
-21.239750735,123.749000000,42.095075652
-21.241342350,123.816000000,42.092417782
-21.242939603,123.883000000,42.089754312
-21.244542492,123.950000000,42.087085203
-21.246151015,124.017000000,42.084410418
-21.247765169,124.084000000,42.081729920
-21.249384953,124.151000000,42.079043671
-21.251010365,124.218000000,42.076351634
-21.252641401,124.285000000,42.073653771
-21.254278059,124.352000000,42.070950045
-21.255920338,124.419000000,42.068240418
-21.257568235,124.486000000,42.065524853
-21.259221748,124.553000000,42.062803312
-21.260880875,124.620000000,42.060075758
-21.262545612,124.687000000,42.057342153
-21.264215959,124.754000000,42.054602460
-21.265891913,124.821000000,42.051856642
-21.267573472,124.888000000,42.049104660
-21.269260632,124.955000000,42.046346477
-21.270953393,125.022000000,42.043582056
-21.272651752,125.089000000,42.040811359
-21.274355706,125.156000000,42.038034350
-21.276065253,125.223000000,42.035250989
-21.277780392,125.290000000,42.032461240
-21.279501119,125.357000000,42.029665066
-21.281227433,125.424000000,42.026862429
-21.282959331,125.491000000,42.024053291
-21.284696811,125.558000000,42.021237614
-21.286439871,125.625000000,42.018415362
-21.288188509,125.692000000,42.015586497
-21.289942721,125.759000000,42.012750982
-21.291702507,125.826000000,42.009908778
-21.293467864,125.893000000,42.007059849
-21.295238789,125.960000000,42.004204156
-21.297015280,126.027000000,42.001341663
-21.298797335,126.094000000,41.998472332
-21.300584952,126.161000000,41.995596125
-21.302378129,126.228000000,41.992713006
-21.304176863,126.295000000,41.989822935
-21.305981151,126.362000000,41.986925877
-21.307790993,126.429000000,41.984021793
-21.309606385,126.496000000,41.981110646
-21.311427325,126.563000000,41.978192398
-21.313253811,126.630000000,41.975267013
-21.315085841,126.697000000,41.972334451
-21.316923412,126.764000000,41.969394677
-21.318766522,126.831000000,41.966447653
-21.320615170,126.898000000,41.963493340
-21.322469352,126.965000000,41.960531702
-21.324329066,127.032000000,41.957562701
-21.326194311,127.099000000,41.954586299
-21.328065084,127.166000000,41.951602459
-21.329941382,127.233000000,41.948611144
-21.331823204,127.300000000,41.945612316
-21.333710547,127.367000000,41.942605938
-21.335603408,127.434000000,41.939591971
-21.337501787,127.501000000,41.936570379
-21.339405680,127.568000000,41.933541125
-21.341315085,127.635000000,41.930504169
-21.343230000,127.702000000,41.927459476
-21.345150422,127.769000000,41.924407008
-21.347076350,127.836000000,41.921346726
-21.349007781,127.903000000,41.918278594
-21.350944713,127.970000000,41.915202574
-21.352887143,128.037000000,41.912118629
-21.354835070,128.104000000,41.909026721
-21.356788491,128.171000000,41.905926813
-21.358747404,128.238000000,41.902818866
-21.360711806,128.305000000,41.899702845
-21.362681696,128.372000000,41.896578710
-21.364657071,128.439000000,41.893446425
-21.366637928,128.506000000,41.890305953
-21.368624267,128.573000000,41.887157255
-21.370616083,128.640000000,41.884000294
-21.372613656,128.707000000,41.880835033
-21.374617261,128.774000000,41.877661434
-21.376626895,128.841000000,41.874479459
-21.378642553,128.908000000,41.871289072
-21.380664233,128.975000000,41.868090235
-21.382691930,129.042000000,41.864882910
-21.384725640,129.109000000,41.861667059
-21.386765359,129.176000000,41.858442646
-21.388811084,129.243000000,41.855209632
-21.390862811,129.310000000,41.851967981
-21.392920536,129.377000000,41.848717655
-21.394984255,129.444000000,41.845458616
-21.397053964,129.511000000,41.842190826
-21.399129660,129.578000000,41.838914249
-21.401211338,129.645000000,41.835628846
-21.403298995,129.712000000,41.832334581
-21.405392626,129.779000000,41.829031416
-21.407492229,129.846000000,41.825719313
-21.409597798,129.913000000,41.822398235
-21.411709331,129.980000000,41.819068144
-21.413826824,130.047000000,41.815729003
-21.415950272,130.114000000,41.812380774
-21.418079671,130.181000000,41.809023420
-21.420215019,130.248000000,41.805656903
-21.422356311,130.315000000,41.802281187
-21.424503543,130.382000000,41.798896232
-21.426656711,130.449000000,41.795502003
-21.428815812,130.516000000,41.792098461
-21.430980841,130.583000000,41.788685568
-21.433151795,130.650000000,41.785263288
-21.435328670,130.717000000,41.781831583
-21.437511463,130.784000000,41.778390416
-21.439700168,130.851000000,41.774939748
-21.441894783,130.918000000,41.771479543
-21.444095304,130.985000000,41.768009762
-21.446301726,131.052000000,41.764530369
-21.448514046,131.119000000,41.761041326
-21.450732261,131.186000000,41.757542596
-21.452956365,131.253000000,41.754034140
-21.455186356,131.320000000,41.750515922
-21.457422229,131.387000000,41.746987903
-21.459663981,131.454000000,41.743450048
-21.461911607,131.521000000,41.739902317
-21.464165105,131.588000000,41.736344673
-21.466424469,131.655000000,41.732777080
-21.468689697,131.722000000,41.729199499
-21.470960785,131.789000000,41.725611893
-21.473237727,131.856000000,41.722014225
-21.475520522,131.923000000,41.718406457
-21.477809164,131.990000000,41.714788551
-21.480103651,132.057000000,41.711160470
